sourceCode,sourceName,targetCode,targetName,distributionSourceToTarget,distributionTargetToSource,
24,Stål- och metallframställning,24,Stål- och metallframställning,0,0,
241,Framställning av järn och stål samt ferrolegeringar,241,Framställning av järn och stål samt ferrolegeringar,0,0,
2410,Framställning av järn och stål samt ferrolegeringar,2410,Framställning av järn och stål samt ferrolegeringar,0,0,
24100,Framställning av järn och stål samt ferrolegeringar,24100,Framställning av järn och stål samt ferrolegeringar,0,0,
242,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål",242,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål",0,0,
2420,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål",2420,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål",0,0,
24200,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål",24200,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål",0,0,
243,Annan primärbearbetning av stål,243,Annan primärbearbetning av stål,0,0,
2431,Tillverkning av kalldragen stålstång,2431,Tillverkning av kalldragen stålstång,0,0,
24310,Tillverkning av kalldragen stålstång,24310,Tillverkning av kalldragen stålstång,0,0,
2432,Tillverkning av kallvalsade stålband,2432,Tillverkning av kallvalsade stålband,0,0,
24320,Tillverkning av kallvalsade stålband,24320,Tillverkning av kallvalsade stålband,0,0,
2433,Tillverkning av andra kallformade produkter av stål,2433,Tillverkning av andra kallformade produkter av stål,0,0,
24330,Tillverkning av andra kallformade produkter av stål,24330,Tillverkning av andra kallformade produkter av stål,0,0,
2434,Tillverkning av kalldragen ståltråd,2434,Tillverkning av kalldragen ståltråd,0,0,
24340,Tillverkning av kalldragen ståltråd,24340,Tillverkning av kalldragen ståltråd,0,0,
244,Framställning av andra metaller än järn,244,Framställning av andra metaller än järn,0,0,
2441,Framställning av ädla metaller,2441,Framställning av ädla metaller,0,0,
24410,Framställning av ädla metaller,24410,Framställning av ädla metaller,0,0,
2442,Framställning av aluminium,2442,Framställning av aluminium,0,0,
24420,Framställning av aluminium,24420,Framställning av aluminium,0,0,
2443,"Framställning av bly, zink och tenn",2443,"Framställning av bly, zink och tenn",0,0,
24430,"Framställning av bly, zink och tenn",24430,"Framställning av bly, zink och tenn",0,0,
2444,Framställning av koppar,2444,Framställning av koppar,0,0,
24440,Framställning av koppar,24440,Framställning av koppar,0,0,
2445,Framställning av andra metaller,2445,Framställning av andra metaller,0,0,
24450,Framställning av andra metaller,24450,Framställning av andra metaller,0,0,
2446,Tillverkning av kärnbränsle,2446,Tillverkning av kärnbränsle,0,0,
24460,Tillverkning av kärnbränsle,24460,Tillverkning av kärnbränsle,0,0,
245,Gjutning av metall,245,Gjutning av metall,0,0,
2451,Gjutning av järn,2451,Gjutning av järn,0,0,
24510,Gjutning av järn,24510,Gjutning av järn,0,0,
2452,Gjutning av stål,2452,Gjutning av stål,0,0,
24520,Gjutning av stål,24520,Gjutning av stål,0,0,
2453,Gjutning av lättmetall,2454,Gjutning av andra metaller,2,2,
2453,Gjutning av lättmetall,2453,Gjutning av lättmetall,2,0,
24530,Gjutning av lättmetall,24540,Gjutning av andra metaller,2,2,
24530,Gjutning av lättmetall,24530,Gjutning av lättmetall,1,0,
2454,Gjutning av andra metaller,2454,Gjutning av andra metaller,0,2,
24540,Gjutning av andra metaller,24540,Gjutning av andra metaller,0,1,
25,Tillverkning av metallvaror utom maskiner och apparater,28,Tillverkning av övriga maskiner,2,2,
25,Tillverkning av metallvaror utom maskiner och apparater,25,Tillverkning av metallvaror utom maskiner och apparater,2,0,
251,Byggnadsmetallvarutillverkning,251,Byggnadsmetallvarutillverkning,0,0,
2511,Tillverkning av metallstommar och delar därav,2511,Tillverkning av metallstommar och delar därav,0,0,
25110,Tillverkning av metallstommar och delar därav,25110,Tillverkning av metallstommar och delar därav,0,0,
2512,Tillverkning av dörrar och fönster av metall,2512,Tillverkning av dörrar och fönster av metall,0,0,
25120,Tillverkning av dörrar och fönster av metall,25120,Tillverkning av dörrar och fönster av metall,0,0,
252,"Tillverkning av cisterner, tankar, kar och andra behållare av metall",282,Tillverkning av andra maskiner för allmänt ändamål,2,2,
252,"Tillverkning av cisterner, tankar, kar och andra behållare av metall",252,"Tillverkning av cisterner, tankar, kar och andra behållare av metall",2,2,
2521,Tillverkning av radiatorer och pannor för centraluppvärmning,2821,Tillverkning av ugnar och monterad värmeutrustning för bostadsuppvärmning,2,2,
2521,Tillverkning av radiatorer och pannor för centraluppvärmning,2521,"Tillverkning av radiatorer, ånggeneratorer och pannor för centraluppvärmning",2,2,
25210,Tillverkning av radiatorer och pannor för centraluppvärmning,28210,Tillverkning av ugnar och monterad värmeutrustning för bostadsuppvärmning,2,2,
25210,Tillverkning av radiatorer och pannor för centraluppvärmning,25210,"Tillverkning av radiatorer, ånggeneratorer och pannor för centraluppvärmning",1,2,
2529,"Tillverkning av andra cisterner, tankar, kar och andra behållare av metall",2522,"Tillverkning av andra cisterner, tankar, kar och andra behållare av metall",0,0,
25290,"Tillverkning av andra cisterner, tankar, kar och andra behållare av metall",25220,"Tillverkning av andra cisterner, tankar, kar och andra behållare av metall",0,0,
253,Tillverkning av ånggeneratorer utom varmvattenpannor för centraluppvärmning,252,"Tillverkning av cisterner, tankar, kar och andra behållare av metall",0,2,
2530,Tillverkning av ånggeneratorer utom varmvattenpannor för centraluppvärmning,2521,"Tillverkning av radiatorer, ånggeneratorer och pannor för centraluppvärmning",0,2,
25300,Tillverkning av ånggeneratorer utom varmvattenpannor för centraluppvärmning,25210,"Tillverkning av radiatorer, ånggeneratorer och pannor för centraluppvärmning",0,2,
254,Tillverkning av vapen och ammunition,253,Tillverkning av vapen och ammunition,0,0,
2540,Tillverkning av vapen och ammunition,2530,Tillverkning av vapen och ammunition,0,0,
25400,Tillverkning av vapen och ammunition,25300,Tillverkning av vapen och ammunition,0,0,
255,"Smidning, pressning, prägling och valsning av metall; pulvermetallurgi",254,Smidning och formning av metall och pulvermetallurgi,0,0,
2550,"Smidning, pressning, prägling och valsning av metall; pulvermetallurgi",2540,Smidning och formning av metall och pulvermetallurgi,0,0,
25500,"Smidning, pressning, prägling och valsning av metall; pulvermetallurgi",25400,Smidning och formning av metall och pulvermetallurgi,0,0,
256,Beläggning och överdragning av metall; metallegoarbeten,255,Beläggning och överdragning av metall; metallegoarbeten,0,0,
2561,Beläggning och överdragning av metall,2553,Metallegoarbeten,2,2,
2561,Beläggning och överdragning av metall,2552,Värmebehandling av metall,2,0,
2561,Beläggning och överdragning av metall,2551,Beläggning och överdragning av metall,2,0,
25610,Beläggning och överdragning av metall,25530,Metallegoarbeten,2,2,
25610,Beläggning och överdragning av metall,25520,Värmebehandling av metall,2,0,
25610,Beläggning och överdragning av metall,25510,Beläggning och överdragning av metall,2,0,
2562,Metallegoarbeten,2553,Metallegoarbeten,0,2,
25620,Metallegoarbeten,25530,Metallegoarbeten,0,1,
257,"Tillverkning av bestick, verktyg och andra järnhandelsvaror",256,"Tillverkning av bestick, verktyg och andra järnhandelsvaror",0,0,
2571,Tillverkning av bestick,2561,Tillverkning av bestick,0,0,
25710,Tillverkning av bestick,25610,Tillverkning av bestick,0,0,
2572,Tillverkning av lås och gångjärn,2562,Tillverkning av lås och gångjärn,0,0,
25720,Tillverkning av lås och gångjärn,25620,Tillverkning av lås och gångjärn,0,0,
2573,Tillverkning av verktyg och redskap,2563,Tillverkning av verktyg och redskap,0,0,
25730,Tillverkning av verktyg och redskap,25630,Tillverkning av verktyg och redskap,0,0,
259,Annan metallvarutillverkning,259,Annan metallvarutillverkning,0,0,
2591,Tillverkning av stålfat o.d. behållare,2591,Tillverkning av stålfat o.d. behållare,0,0,
25910,Tillverkning av stålfat o.d. behållare,25910,Tillverkning av stålfat o.d. behållare,0,0,
2592,Tillverkning av lättmetallförpackningar,2592,Tillverkning av lättmetallförpackningar,0,0,
25920,Tillverkning av lättmetallförpackningar,25920,Tillverkning av lättmetallförpackningar,0,0,
2593,"Tillverkning av metalltrådvaror, kedjor och fjädrar",2593,"Tillverkning av metalltrådvaror, kedjor och fjädrar",0,0,
25930,"Tillverkning av metalltrådvaror, kedjor och fjädrar",25930,"Tillverkning av metalltrådvaror, kedjor och fjädrar",0,0,
2594,Tillverkning av nitar och skruvar,2594,Tillverkning av nitar och skruvar,0,0,
25940,Tillverkning av nitar och skruvar,25940,Tillverkning av nitar och skruvar,0,0,
2599,Övrig metallvarutillverkning,2599,Diverse övrig metallvarutillverkning,0,0,
25990,Övrig metallvarutillverkning,25990,Diverse övrig metallvarutillverkning,0,0,
26,"Tillverkning av datorer, elektronikvaror och optik",26,"Tillverkning av datorer, elektronikvaror och optik",0,2,
261,Tillverkning av elektroniska komponenter och kretskort,261,Tillverkning av elektroniska komponenter och kretskort,0,0,
2611,Tillverkning av elektroniska komponenter,2611,Tillverkning av elektroniska komponenter,0,0,
26110,Tillverkning av elektroniska komponenter,26110,Tillverkning av elektroniska komponenter,0,0,
2612,Tillverkning av kretskort,2612,Tillverkning av kretskort,0,0,
26120,Tillverkning av kretskort,26120,Tillverkning av kretskort,0,0,
262,Tillverkning av datorer och kringutrustning,262,Tillverkning av datorer och kringutrustning,0,2,
2620,Tillverkning av datorer och kringutrustning,2620,Tillverkning av datorer och kringutrustning,0,2,
26200,Tillverkning av datorer och kringutrustning,26200,Tillverkning av datorer och kringutrustning,0,1,
263,Tillverkning av kommunikationsutrustning,265,Tillverkning av instrument för mätning och provning samt ur,2,2,
263,Tillverkning av kommunikationsutrustning,263,Tillverkning av kommunikationsutrustning,2,0,
2630,Tillverkning av kommunikationsutrustning,2651,"Tillverkning av instrument och apparater för mätning, provning och navigering",2,2,
2630,Tillverkning av kommunikationsutrustning,2630,Tillverkning av kommunikationsutrustning,2,0,
26300,Tillverkning av kommunikationsutrustning,26510,"Tillverkning av instrument och apparater för mätning, provning och navigering",2,2,
26300,Tillverkning av kommunikationsutrustning,26300,Tillverkning av kommunikationsutrustning,1,0,
264,Tillverkning av hemelektronik,264,Tillverkning av hemelektronik,0,0,
2640,Tillverkning av hemelektronik,2640,Tillverkning av hemelektronik,0,0,
26400,Tillverkning av hemelektronik,26400,Tillverkning av hemelektronik,0,0,
265,"Tillverkning av instrument för mätning, provning, navigering och styrning samt ur",265,Tillverkning av instrument för mätning och provning samt ur,0,2,
2651,"Tillverkning av instrument och apparater för mätning, provning och navigering",2651,"Tillverkning av instrument och apparater för mätning, provning och navigering",0,2,
26510,"Tillverkning av instrument och apparater för mätning, provning och navigering",26510,"Tillverkning av instrument och apparater för mätning, provning och navigering",0,1,
2652,Urtillverkning,2652,Urtillverkning,0,0,
26520,Urtillverkning,26520,Urtillverkning,0,0,
266,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,266,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,0,2,
2660,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,2660,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,0,2,
26600,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,26600,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,0,1,
267,Tillverkning av optiska instrument och fotoutrustning,267,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning",0,2,
2670,Tillverkning av optiska instrument och fotoutrustning,2670,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning",0,2,
26700,Tillverkning av optiska instrument och fotoutrustning,26700,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning",0,2,
268,Tillverkning av magnetiska och optiska medier,267,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning",0,2,
2680,Tillverkning av magnetiska och optiska medier,2670,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning",0,2,
26800,Tillverkning av magnetiska och optiska medier,26700,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning",0,2,
27,Tillverkning av elapparatur,32,Annan tillverkning,2,2,
27,Tillverkning av elapparatur,29,"Tillverkning av motorfordon, släpfordon och påhängsvagnar",2,2,
27,Tillverkning av elapparatur,27,Tillverkning av elapparatur,2,2,
271,"Tillverkning av elmotorer, generatorer och transformatorer samt eldistributions- och elkontrollapparater",291,Motorfordonstillverkning,2,2,
271,"Tillverkning av elmotorer, generatorer och transformatorer samt eldistributions- och elkontrollapparater",271,"Tillverkning av elmotorer, generatorer och transformatorer samt eldistributions- och elkontrollapparater",2,2,
2711,"Tillverkning av elmotorer, generatorer och transformatorer",2910,Motorfordonstillverkning,2,2,
2711,"Tillverkning av elmotorer, generatorer och transformatorer",2711,"Tillverkning av elmotorer, generatorer och transformatorer",2,2,
27110,"Tillverkning av elmotorer, generatorer och transformatorer",29100,Motorfordonstillverkning,2,2,
27110,"Tillverkning av elmotorer, generatorer och transformatorer",27110,"Tillverkning av elmotorer, generatorer och transformatorer",1,1,
2712,Tillverkning av eldistributions- och elkontrollapparater,2712,Tillverkning av eldistributions- och elkontrollapparater,2,0,
2712,Tillverkning av eldistributions- och elkontrollapparater,2711,"Tillverkning av elmotorer, generatorer och transformatorer",2,2,
27120,Tillverkning av eldistributions- och elkontrollapparater,27120,Tillverkning av eldistributions- och elkontrollapparater,1,0,
27120,Tillverkning av eldistributions- och elkontrollapparater,27110,"Tillverkning av elmotorer, generatorer och transformatorer",2,2,
272,Batteri- och ackumulatortillverkning,272,Batteri- och ackumulatortillverkning,0,0,
2720,Batteri- och ackumulatortillverkning,2720,Batteri- och ackumulatortillverkning,0,0,
27200,Batteri- och ackumulatortillverkning,27200,Batteri- och ackumulatortillverkning,0,0,
273,Tillverkning av ledningar och kablar och kabeltillbehör,273,Tillverkning av ledningar och kablar och kabeltillbehör,0,0,
2731,Tillverkning av optiska fiberkablar,2731,Tillverkning av optiska fiberkablar,0,0,
27310,Tillverkning av optiska fiberkablar,27310,Tillverkning av optiska fiberkablar,0,0,
2732,Tillverkning av andra elektroniska och elektriska ledningar och kablar,2732,Tillverkning av andra elektroniska och elektriska ledningar och kablar,0,0,
27320,Tillverkning av andra elektroniska och elektriska ledningar och kablar,27320,Tillverkning av andra elektroniska och elektriska ledningar och kablar,0,0,
2733,Tillverkning av kabeltillbehör,2733,Tillverkning av kabeltillbehör,0,0,
27330,Tillverkning av kabeltillbehör,27330,Tillverkning av kabeltillbehör,0,0,
274,Tillverkning av belysningsarmatur,274,Tillverkning av belysningsarmatur,0,0,
2740,Tillverkning av belysningsarmatur,2740,Tillverkning av belysningsarmatur,0,0,
27400,Tillverkning av belysningsarmatur,27400,Tillverkning av belysningsarmatur,0,0,
275,Tillverkning av hushållsmaskiner och hushållsapparater,275,Tillverkning av hushållsmaskiner och hushållsapparater,0,0,
2751,Tillverkning av elektriska hushållsmaskiner och hushållsapparater,2751,Tillverkning av elektriska hushållsmaskiner och hushållsapparater,0,0,
27510,Tillverkning av elektriska hushållsmaskiner och hushållsapparater,27510,Tillverkning av elektriska hushållsmaskiner och hushållsapparater,0,0,
2752,Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater,2752,Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater,0,0,
27520,Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater,27520,Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater,0,0,
279,Tillverkning av annan elapparatur,329,Övrig tillverkning,2,2,
279,Tillverkning av annan elapparatur,293,Tillverkning av reservdelar och tillbehör till motorfordon,2,2,
279,Tillverkning av annan elapparatur,279,Tillverkning av annan elapparatur,2,2,
279,Tillverkning av annan elapparatur,271,"Tillverkning av elmotorer, generatorer och transformatorer samt eldistributions- och elkontrollapparater",2,2,
2790,Tillverkning av annan elapparatur,3299,Diverse övrig tillverkning,2,2,
2790,Tillverkning av annan elapparatur,2931,Tillverkning av elektrisk och elektronisk utrustning för motorfordon,2,2,
2790,Tillverkning av annan elapparatur,2790,Tillverkning av annan elapparatur,2,2,
2790,Tillverkning av annan elapparatur,2711,"Tillverkning av elmotorer, generatorer och transformatorer",2,2,
27900,Tillverkning av annan elapparatur,32999,Övrig tillverkning av diverse produkter som inte klassificerats på annat håll,2,2,
27900,Tillverkning av annan elapparatur,29310,Tillverkning av elektrisk och elektronisk utrustning för motorfordon,2,2,
27900,Tillverkning av annan elapparatur,27900,Tillverkning av annan elapparatur,1,1,
27900,Tillverkning av annan elapparatur,27110,"Tillverkning av elmotorer, generatorer och transformatorer",2,2,
28,Tillverkning av övriga maskiner,30,Tillverkning av andra transportmedel,2,2,
28,Tillverkning av övriga maskiner,29,"Tillverkning av motorfordon, släpfordon och påhängsvagnar",2,2,
28,Tillverkning av övriga maskiner,28,Tillverkning av övriga maskiner,2,2,
28,Tillverkning av övriga maskiner,27,Tillverkning av elapparatur,2,2,
28,Tillverkning av övriga maskiner,26,"Tillverkning av datorer, elektronikvaror och optik",2,2,
281,Tillverkning av maskiner för allmänt ändamål,309,Övrig tillverkning av transportmedel,2,2,
281,Tillverkning av maskiner för allmänt ändamål,293,Tillverkning av reservdelar och tillbehör till motorfordon,2,2,
281,Tillverkning av maskiner för allmänt ändamål,281,Tillverkning av maskiner för allmänt ändamål,2,0,
2811,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,3091,Tillverkning av motorcyklar,2,2,
2811,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,2932,Tillverkning av andra delar och tillbehör till motorfordon,2,2,
2811,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,2811,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,2,0,
28110,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,30910,Tillverkning av motorcyklar,2,2,
28110,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,29320,Tillverkning av andra delar och tillbehör till motorfordon,2,2,
28110,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,28110,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,2,0,
2812,Tillverkning av fluidteknisk utrustning,2812,Tillverkning av fluidteknisk utrustning,0,0,
28120,Tillverkning av fluidteknisk utrustning,28120,Tillverkning av fluidteknisk utrustning,0,0,
2813,Tillverkning av andra pumpar och kompressorer,2813,Tillverkning av andra pumpar och kompressorer,0,0,
28130,Tillverkning av andra pumpar och kompressorer,28130,Tillverkning av andra pumpar och kompressorer,0,0,
2814,Tillverkning av andra kranar och ventiler,2814,Tillverkning av andra kranar och ventiler,0,0,
28140,Tillverkning av andra kranar och ventiler,28140,Tillverkning av andra kranar och ventiler,0,0,
2815,"Tillverkning av lager, kugghjul och andra delar för kraftöverföring",2815,"Tillverkning av lager, kugghjul och andra delar för kraftöverföring",0,0,
28150,"Tillverkning av lager, kugghjul och andra delar för kraftöverföring",28150,"Tillverkning av lager, kugghjul och andra delar för kraftöverföring",0,0,
282,Tillverkning av andra maskiner för allmänt ändamål,293,Tillverkning av reservdelar och tillbehör till motorfordon,2,2,
282,Tillverkning av andra maskiner för allmänt ändamål,289,Tillverkning av andra specialmaskiner,2,2,
282,Tillverkning av andra maskiner för allmänt ändamål,282,Tillverkning av andra maskiner för allmänt ändamål,2,2,
282,Tillverkning av andra maskiner för allmänt ändamål,262,Tillverkning av datorer och kringutrustning,2,2,
2821,Tillverkning av ugnar och brännare,2821,Tillverkning av ugnar och monterad värmeutrustning för bostadsuppvärmning,0,2,
28210,Tillverkning av ugnar och brännare,28210,Tillverkning av ugnar och monterad värmeutrustning för bostadsuppvärmning,0,1,
2822,Tillverkning av lyft- och godshanteringsanordningar,2822,Tillverkning av lyft- och godshanteringsanordningar,0,0,
28220,Tillverkning av lyft- och godshanteringsanordningar,28220,Tillverkning av lyft- och godshanteringsanordningar,0,0,
2823,Tillverkning av kontorsmaskiner och kontorsutrustning (utom datorer och kringutrustning),2823,"Tillverkning av kontorsmaskiner och kontorsutrustning, utom datorer och kringutrustning",2,0,
2823,Tillverkning av kontorsmaskiner och kontorsutrustning (utom datorer och kringutrustning),2620,Tillverkning av datorer och kringutrustning,2,2,
28230,Tillverkning av kontorsmaskiner och kontorsutrustning (utom datorer och kringutrustning),28230,"Tillverkning av kontorsmaskiner och kontorsutrustning, utom datorer och kringutrustning",2,0,
28230,Tillverkning av kontorsmaskiner och kontorsutrustning (utom datorer och kringutrustning),26200,Tillverkning av datorer och kringutrustning,2,2,
2824,Tillverkning av motordrivna handverktyg,2824,Tillverkning av motordrivna handverktyg,0,0,
28240,Tillverkning av motordrivna handverktyg,28240,Tillverkning av motordrivna handverktyg,0,0,
2825,Tillverkning av maskiner och apparater för kyla och ventilation utom för hushåll,2932,Tillverkning av andra delar och tillbehör till motorfordon,2,2,
2825,Tillverkning av maskiner och apparater för kyla och ventilation utom för hushåll,2825,"Tillverkning av luftkonditionering, utom för hushåll",2,0,
28250,Tillverkning av maskiner och apparater för kyla och ventilation utom för hushåll,29320,Tillverkning av andra delar och tillbehör till motorfordon,2,2,
28250,Tillverkning av maskiner och apparater för kyla och ventilation utom för hushåll,28250,"Tillverkning av luftkonditionering, utom för hushåll",2,0,
2829,Övrig tillverkning av maskiner för allmänt ändamål,2893,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror",2,2,
2829,Övrig tillverkning av maskiner för allmänt ändamål,2829,Tillverkning av diverse övriga maskiner för allmänt ändamål,2,0,
28290,Övrig tillverkning av maskiner för allmänt ändamål,28930,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror",2,2,
28290,Övrig tillverkning av maskiner för allmänt ändamål,28290,Tillverkning av diverse övriga maskiner för allmänt ändamål,1,0,
283,Tillverkning av jord- och skogsbruksmaskiner,283,Tillverkning av jord- och skogsbruksmaskiner,0,0,
2830,Tillverkning av jord- och skogsbruksmaskiner,2830,Tillverkning av jord- och skogsbruksmaskiner,0,0,
28300,Tillverkning av jord- och skogsbruksmaskiner,28300,Tillverkning av jord- och skogsbruksmaskiner,0,0,
284,Tillverkning av maskiner för metallbearbetning och verktygsmaskiner,284,Tillverkning av maskiner för metallbearbetning och verktygsmaskiner,2,0,
284,Tillverkning av maskiner för metallbearbetning och verktygsmaskiner,279,Tillverkning av annan elapparatur,2,2,
2841,Tillverkning av maskiner för metallbearbetning,2841,Tillverkning av maskiner för metallbearbetning och verktygsmaskiner för bearbetning av metall,0,0,
28410,Tillverkning av maskiner för metallbearbetning,28410,Tillverkning av maskiner för metallbearbetning och verktygsmaskiner för bearbetning av metall,0,0,
2849,Tillverkning av övriga verktygsmaskiner,2842,Tillverkning av andra verktygsmaskiner,2,0,
2849,Tillverkning av övriga verktygsmaskiner,2790,Tillverkning av annan elapparatur,2,2,
28490,Tillverkning av övriga verktygsmaskiner,28420,Tillverkning av andra verktygsmaskiner,1,0,
28490,Tillverkning av övriga verktygsmaskiner,27900,Tillverkning av annan elapparatur,2,2,
289,Tillverkning av andra specialmaskiner,289,Tillverkning av andra specialmaskiner,0,2,
2891,Tillverkning av maskiner för metallurgi,2891,Tillverkning av maskiner för metallurgi,0,0,
28910,Tillverkning av maskiner för metallurgi,28910,Tillverkning av maskiner för metallurgi,0,0,
2892,"Tillverkning av gruv-, bergbrytnings- och byggmaskiner",2892,"Tillverkning av gruv-, bergbrytnings- och byggmaskiner",0,0,
28920,"Tillverkning av gruv-, bergbrytnings- och byggmaskiner",28920,"Tillverkning av gruv-, bergbrytnings- och byggmaskiner",0,0,
2893,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror",2893,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror",0,2,
28930,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror",28930,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror",0,1,
2894,"Tillverkning av maskiner för produktion av textil-, beklädnads- och lädervaror",2894,"Tillverkning av maskiner för produktion av textil-, beklädnads- och lädervaror",0,0,
28940,"Tillverkning av maskiner för produktion av textil-, beklädnads- och lädervaror",28940,"Tillverkning av maskiner för produktion av textil-, beklädnads- och lädervaror",0,0,
2895,"Tillverkning av maskiner för produktion av massa, papper och papp",2895,"Tillverkning av maskiner för produktion av massa, papper och papp",0,0,
28950,"Tillverkning av maskiner för produktion av massa, papper och papp",28950,"Tillverkning av maskiner för produktion av massa, papper och papp",0,0,
2896,Tillverkning av maskiner för gummi och plast,2897,Tillverkning av maskiner för additiv tillverkning,2,2,
2896,Tillverkning av maskiner för gummi och plast,2896,Tillverkning av maskiner för gummi och plast,2,0,
28960,Tillverkning av maskiner för gummi och plast,28970,Tillverkning av maskiner för additiv tillverkning,2,2,
28960,Tillverkning av maskiner för gummi och plast,28960,Tillverkning av maskiner för gummi och plast,1,0,
2899,Tillverkning av övriga specialmaskiner,2899,Tillverkning av diverse övriga specialmaskiner,2,0,
2899,Tillverkning av övriga specialmaskiner,2897,Tillverkning av maskiner för additiv tillverkning,2,2,
28990,Tillverkning av övriga specialmaskiner,28990,Tillverkning av diverse övriga specialmaskiner,2,0,
28990,Tillverkning av övriga specialmaskiner,28970,Tillverkning av maskiner för additiv tillverkning,2,2,
29,"Tillverkning av motorfordon, släpfordon och påhängsvagnar",29,"Tillverkning av motorfordon, släpfordon och påhängsvagnar",0,2,
291,Motorfordonstillverkning,291,Motorfordonstillverkning,0,2,
2910,Motorfordonstillverkning,2910,Motorfordonstillverkning,0,2,
29100,Motorfordonstillverkning,29100,Motorfordonstillverkning,0,1,
292,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,292,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,0,0,
2920,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,2920,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,0,0,
29200,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,29200,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,0,0,
293,Tillverkning av delar och tillbehör till motorfordon och motorer,293,Tillverkning av reservdelar och tillbehör till motorfordon,0,2,
2931,Tillverkning av elektrisk och elektronisk utrustning för motorfordon och motorer,2931,Tillverkning av elektrisk och elektronisk utrustning för motorfordon,0,2,
29310,Tillverkning av elektrisk och elektronisk utrustning för motorfordon och motorer,29310,Tillverkning av elektrisk och elektronisk utrustning för motorfordon,0,1,
2932,Tillverkning av andra delar och tillbehör till motorfordon och motorer,2932,Tillverkning av andra delar och tillbehör till motorfordon,0,2,
29320,Tillverkning av andra delar och tillbehör till motorfordon och motorer,29320,Tillverkning av andra delar och tillbehör till motorfordon,0,2,
30,Tillverkning av andra transportmedel,33,"Reparation, underhåll och installation av maskiner och utrustning",2,2,
30,Tillverkning av andra transportmedel,30,Tillverkning av andra transportmedel,2,2,
301,Skepps- och båtbyggeri,301,Skepps- och båtbyggeri,0,0,
3011,Byggande av fartyg och flytande materiel,3013,Byggande av militära skepp och fartyg,2,0,
3011,Byggande av fartyg och flytande materiel,3011,Byggande av civila fartyg och flytande materiel,2,0,
30110,Byggande av fartyg och flytande materiel,30130,Byggande av militära skepp och fartyg,2,0,
30110,Byggande av fartyg och flytande materiel,30110,Byggande av civila fartyg och flytande materiel,2,0,
3012,Byggande av fritidsbåtar,3012,Byggande av fritidsbåtar,0,0,
30120,Byggande av fritidsbåtar,30120,Byggande av fritidsbåtar,0,0,
302,Tillverkning av rälsfordon,302,Tillverkning av rälsfordon,0,0,
3020,Tillverkning av rälsfordon,3020,Tillverkning av rälsfordon,0,0,
30200,Tillverkning av rälsfordon,30200,Tillverkning av rälsfordon,0,0,
303,"Tillverkning av luftfartyg, rymdfarkoster o.d.",303,"Tillverkning av luftfartyg, rymdfarkoster o.d.",0,0,
