building_id,region,municipality,street,house_number,postal_code,latitude_wgs84,longitude_wgs84,building_use
100110201A,19,295,Lövbergsvägen,55,22840,60.326142,20.934597,1
100110202B,19,295,Löknäsvägen,74,22840,60.340474,20.912707,1
100110203C,19,295,Löknäsvägen,76,22840,60.340834,20.912113,1
100110204D,19,295,Löknäsvägen,75,22840,60.34173,20.915161,1
100110205E,19,295,Lövbergsvägen,64,22840,60.326917,20.935379,1
100110206F,19,295,Björkövägen,273,22840,60.331691,20.919706,1
100110207H,19,295,Björkövägen,275,22840,60.331737,20.920515,1
100110208J,19,295,Löknäsvägen,151,22840,60.339845,20.906284,1
100110209K,19,295,Björkö,,22840,60.339935,20.906467,2
100110210L,19,295,Björkö,,22810,60.334216,20.952837,1
100110211M,19,295,,,22810,60.334299,20.953875,2
100110212N,19,295,Löknäsvägen,53,22840,60.33985,20.914804,1
100110213P,19,295,Löknäsvägen,29,22840,60.339042,20.916244,1
100110214R,19,295,Löknäsvägen,29,22840,60.339943,20.916058,1
100110215S,19,295,Löknäsvägen,29,22840,60.338505,20.915909,2
100110216T,19,295,Björkö,,22840,60.371087,20.948055,1
100110217U,19,295,Björkö by,,22840,60.363524,20.941754,1
100110218V,19,295,Björkövägen,263,22840,60.330966,20.920586,1
100110219W,19,295,Björkö,,22840,60.330885,20.920983,2
100110220X,19,295,Röjnäsvägen,29,22840,60.317699,20.933682,1
100110221Y,19,295,,,22840,60.31854,20.933961,1
1001102220,19,295,,,0,60.394533,20.897503,1
1001102231,19,295,Löknäsvägen,117,22840,60.343368,20.906715,1
1001102242,19,295,Björkö,,22840,60.343614,20.907178,2
1001102253,19,295,Björkö,,22840,60.379173,20.929925,1
1001102253,19,295,Var,,22840,60.379173,20.929925,1
1001102264,19,295,Björkövägen,256,22840,60.328821,20.921531,1
1001102275,19,295,Björkö,,22840,60.329,20.921698,2
1001102286,19,295,Björkövägen,292,22840,60.333462,20.91963,1
1001102297,19,295,Björkövägen,294,22840,60.335013,20.922047,1
1001102308,19,295,Norra Äspskär,,22840,60.386829,20.920127,1
1001102319,19,295,Rankulviksvägen,3,22840,60.332228,20.918262,1
100110232A,19,295,Björkö,,22840,60.33276,20.91789,2
100110233B,19,295,Björkö,,22840,60.333936,20.920359,1
100110234C,19,295,Kålholmsvägen,63,22840,60.336169,20.911731,1
100110235D,19,295,Björkövägen,319,22840,60.335541,20.924927,1
100110236E,19,295,Rankulviksvägen,32,22840,60.330546,20.913981,1
100110237F,19,295,Björkö,,22820,60.3307,20.912826,2
100110238H,19,295,Rankulviksvägen,32,22820,60.330824,20.913766,1
100110239J,19,295,,,0,60.331739,20.911524,1
100110240K,19,295,Rankulviksvägen,31,22840,60.331905,20.91162,1
100110241L,19,295,Rankulviksvägen,33,22840,60.332131,20.91047,1
100110242M,19,295,Rankulviksvägen,33,22840,60.33222,20.910835,1
100110243N,19,295,Björkövägen,217,22840,60.327651,20.926054,2
100110244P,19,295,Björkö,,22840,60.315138,20.938116,1
100110245R,19,295,Gränskärsvägen,27,22840,60.314805,20.937742,1
100110246S,19,295,,,22840,60.314945,20.938043,2
100110247T,19,295,Gränskärsvägen,39,22840,60.315295,20.939575,1
100110248U,19,295,Gränskärsvägen,39,22840,60.31536,20.939835,1
100110249V,19,295,Ånholmsvägen,52,22840,60.340177,20.925861,1
100110250W,19,295,Korsö,,22920,60.350638,20.939591,1
100110251X,19,295,Björkö,,22840,60.350904,20.940487,1
100110252Y,19,295,,,0,60.312926,20.923062,1
1001102530,19,295,Björkö,,22840,60.314463,20.923193,1
1001102541,19,295,Björkövägen,253,22840,60.330343,20.92152,1
1001102552,19,295,Björkövägen,266,22840,60.330793,20.918984,1
1001102563,19,295,Kålholmsvägen,90,22840,60.336349,20.909373,1
1001102574,19,295,Björkövägen,258,22840,60.329988,20.92026,1
1001102585,19,295,Ånholmsvägen,21,22840,60.337438,20.923865,1
1001102596,19,295,Ånholmsvägen,14,22840,60.338425,20.922409,1
1001102607,19,295,Kumlinge,,22820,60.32304,20.751608,1
1001102618,19,295,Enklinge,,22830,60.344162,20.764835,1
1001102629,19,295,Enklinge,,22830,60.327311,20.743814,1
100110263A,19,295,Sälviksvägen,143,22830,60.349101,20.746386,1
100110264B,19,295,Västerstu,,22830,60.349316,20.746726,1
100110265C,19,295,Enklinge,,22830,60.350078,20.745707,1
100110266D,19,295,Alvägen,21,22830,60.316264,20.746952,2
100110267E,19,295,Esplundsvägen,26,22830,60.317846,20.747846,2
100110268F,19,295,Esplundsvägen,16,22830,60.318286,20.748561,1
100110269H,19,295,Enklinge,,22830,60.318278,20.747836,2
100110270J,19,295,Veduddsvägen,15,22830,60.316252,20.747462,1
100110272L,19,295,Enklinge,,22830,60.315677,20.747863,2
100110273M,19,295,Esplundsvägen,84,22830,60.315928,20.737175,1
100110274N,19,295,,,22830,60.316043,20.737516,2
100110275P,19,295,Esplundsvägen,90,22830,60.316397,20.737939,1
100110276R,19,295,Lotsuddsvägen,14,22830,60.314729,20.743615,1
100110277S,19,295,Lotsuddsvägen,22,22830,60.314768,20.744062,1
100110278T,19,295,Enklinge,,22830,60.315764,20.745504,1
100110279U,19,295,Lotsuddsvägen,3,22830,60.314763,20.738815,1
100110280V,19,295,Lotsuddsvägen,3,22830,60.314535,20.738369,1
100110281W,19,295,Tegarsvägen,20,22830,60.33618,20.76996,1
100110282X,19,295,Harholmsvägen,95,22830,60.334049,20.782104,1
100110283Y,19,295,Enklinge,,22830,60.339947,20.768676,1
1001102840,19,295,,,22820,60.340222,20.770114,1
1001102851,19,295,Enklingevägen,104,22830,60.326886,20.754666,1
1001102862,19,295,Enklingevägen,111,22830,60.326646,20.756637,1
1001102873,19,295,Bobackavägen,16,22830,60.327106,20.752262,1
1001102884,19,295,Bobackavägen,1,22830,60.326455,20.754113,1
1001102895,19,295,Bobackavägen,3,22830,60.326185,20.753928,1
1001102906,19,295,Enklinge,,22830,60.340565,20.763416,1
1001102917,19,295,Enklingevägen,306,22830,60.340655,20.763417,1
1001102928,19,295,Enklinge,,22830,60.326187,20.753202,1
1001102939,19,295,Alvägen,10,22830,60.316028,20.744237,1
100110294A,19,295,Enklinge,,22830,60.316206,20.744966,1
100110295B,19,295,,,22830,60.315404,20.744956,2
100110296C,19,295,Enklingevägen,222,22830,60.333813,20.766163,1
100110297D,19,295,Enklingevägen,130,22830,60.329492,20.756836,1
100110298E,19,295,,,22830,60.329385,20.756475,2
100110299F,19,295,Enklingevägen,114,22830,60.327411,20.755673,1
100110300H,19,295,Enklingevägen,280,22830,60.337964,20.763078,1
100110301J,19,295,,,22830,60.337783,20.76344,2
100110302K,19,295,Gloskär,,22830,60.31405,20.795814,1
100110303L,19,295,Sälviksvägen,18,22830,60.341546,20.760157,1
100110304M,19,295,Högklubbsvägen,27,22830,60.324194,20.757924,1
100110305N,19,295,Enklingevägen,310,22830,60.341285,20.763405,1
100110306P,19,295,Enklingevägen,286,22830,60.338414,20.762701,1
100110307R,19,295,Enklinge,,22830,60.338409,20.761812,2
100110308S,19,295,Tegarsvägen,60,22830,60.338336,20.769457,1
100110309T,19,295,Enklinge,,22830,60.330358,20.766225,2
100110310U,19,295,Enklingevägen,189,22830,60.330436,20.765973,2
100110311V,19,295,Enklinge,,22830,60.32882,20.768753,2
100110312W,19,295,Enklinge,,22830,60.329079,20.765852,2
100110313X,19,295,Enklobbsvägen,69,22830,60.331436,20.776699,1
100110314Y,19,295,Enklinge,,22830,60.331057,20.765964,2
1001103150,19,295,Enklingevägen,191,22830,60.331222,20.765641,1
1001201453,19,295,Enklinge,,22830,60.330881,20.765852,2
1001201464,19,295,Tegarsvägen,88,22830,60.341196,20.767256,1
1001201475,19,295,Tegarsvägen,88,22830,60.340458,20.76727,1
1001201486,19,295,Enklobbsvägen,108,22830,60.329289,20.781232,1
1001201497,19,295,Enklinge,,22830,60.329649,20.781418,2
1001201508,19,295,,,22830,60.329584,20.780795,1
1001201519,19,295,Enklobbsvägen,78,22830,60.333159,20.778495,1
100120152A,19,295,Enklinge,,22830,60.332839,20.778774,2
100120153B,19,295,Enklinge,,22830,60.333112,20.777868,1
100120154C,19,295,Enklinge,,22830,60.331022,20.783608,2
100120155D,19,295,Enklobbsvägen,86,22830,60.331707,20.779408,1
100120156E,19,295,Enklinge,,22830,60.331887,20.779592,2
100120157F,19,295,Strömarsvägen,145,22830,60.346081,20.787492,1
100120158H,19,295,Enklinge,,22830,60.346224,20.787065,2
100120159J,19,295,Stora Mörören,,22830,60.349687,20.664099,1
100120159J,19,295,Var,,22830,60.349687,20.664099,1
100120160K,19,295,Enklubb,,22830,60.330184,20.779972,2
100120161L,19,295,Strömarsvägen,149,22830,60.345584,20.786097,1
100120162M,19,295,Enklinge,,22830,60.3758,20.865226,1
100120163N,19,295,Enklinge,,22830,60.343018,20.621781,1
100120164P,19,295,Enklobbsvägen,116,22830,60.328727,20.77827,1
100120165R,19,295,Enklinge,,22830,60.328757,20.778737,2
100120166S,19,295,Sälviksvägen,136,22830,60.347986,20.744892,1
100120167T,19,295,Sälviksvägen,136,22830,60.347476,20.745153,1
100120168U,19,295,Strömarsvägen,47,22830,60.344983,20.774072,1
100120169V,19,295,Enklinge,,22830,60.341154,20.74059,2
100120170W,19,295,Enklingevägen,338,22830,60.342811,20.765221,1
100120171X,19,295,Strömarsvägen,2,22830,60.342905,20.76702,1
100120172Y,19,295,Sandviksvägen,19,22830,60.322961,20.754129,1
1001201730,19,295,Sandviksvägen,23,22830,60.322912,20.755373,1
1001201741,19,295,Enklinge Åland,,22830,60.323259,20.75567,1
1001201752,19,295,,,22820,60.321261,20.757033,1
1001201763,19,295,Enklinge,,22830,60.335855,20.681508,1
1001201774,19,295,Björkvägen,18,22830,60.35781,20.769891,1
1001201785,19,295,Enklinge,,22830,60.357976,20.769604,1
1001201796,19,295,Enklingevägen,25,22830,60.320175,20.751758,1
1001201807,19,295,,,0,60.32007,20.752014,2
1001201818,19,295,,,0,60.320325,20.751711,2
1001201829,19,295,Enklingevägen,28,22830,60.320489,20.750408,1
100120183A,19,295,Enklingevägen,28,22830,60.320594,20.750152,1
100120184B,19,295,Enklinge,,22830,60.364097,20.773759,1
100120185C,19,295,Enklinge,,22830,60.364143,20.773387,2
100120186D,19,295,Burburnäset,,22830,60.364098,20.773577,2
100120187E,19,295,Enklinge,,22830,60.388752,20.847206,1
100120188F,19,295,Enklinge,,22830,60.415412,20.757615,1
100120189H,19,295,Enklingevägen,382,22830,60.347154,20.766024,1
100120190J,19,295,Nordanviken,,22830,60.363047,20.769415,1
100120191K,19,295,Enklingevägen,353,22830,60.344878,20.766278,1
100120192L,19,295,Enklinge,,22830,60.360419,20.772336,1
100120193M,19,295,Enklingevägen,379,22830,60.345867,20.766998,1
100120194N,19,295,Norrbovägen,32,22830,60.360779,20.772322,1
100120195P,19,295,Enklinge,,22830,60.35144,20.77022,1
100120196R,19,295,Enklinge,,22830,60.344428,20.766474,1
100120197S,19,295,Enklingevägen,420,22830,60.349638,20.76733,1
100120198T,19,295,Enklingevägen,566,22830,60.36167,20.76906,1
100120199U,19,295,Nordanpå,,22830,60.359374,20.767537,2
100120200V,19,295,Bränningarsvägen,39,22830,60.32644,20.736244,1
100120201W,19,295,Enklinge,,22830,60.328545,20.763865,2
100120202X,19,295,Likholmsvägen,17,22830,60.327374,20.764053,1
100120203Y,19,295,Enklingevägen,176,22830,60.329742,20.763473,1
1001202040,19,295,,,22830,60.329634,20.763675,1
1001202051,19,295,Enklingevägen,346,22830,60.343531,20.76521,1
1001202062,19,295,Likholmsvägen,20,22830,60.32549,20.764977,2
1001202073,19,295,Enklinge,,22830,60.325624,20.764969,2
1001202084,19,295,,,22830,60.343454,20.770095,2
1001202095,19,295,Sälviksvägen,87,22830,60.346828,20.750512,1
1001202106,19,295,Sälviksvägen,101,22830,60.346276,20.753308,1
1001202117,19,295,Enklinge,,22830,60.345085,20.655453,1
1001202128,19,295,Enklinge,,22830,60.345714,20.655803,2
1001202139,19,295,Tegarsvägen,96,22830,60.341473,20.767403,1
100120214A,19,295,Enklinge,,22830,60.341334,20.76752,2
100120215B,19,295,Stubbkärrsvägen,8,22830,60.35459,20.773816,1
100120216C,19,295,Enklinge,,22830,60.355944,20.779064,1
100120217D,19,295,Stubbkärrsvägen,28,22830,60.355037,20.774911,1
100120218E,19,295,Lotsuddsvägen,29,22830,60.313395,20.743599,1
100120219F,19,295,Enklinge,,22830,60.313598,20.743705,2
100120220H,19,295,,,22830,60.313807,20.743738,2
100120221J,19,295,Vadholmar,,22830,60.325567,20.75955,2
100120222K,19,295,Enklinge,,22830,60.32904,20.766731,2
100120223L,19,295,Enklinge,,22830,60.357799,20.643537,2
100120224M,19,295,Kumlinge,,22820,60.257586,20.737383,2
100120225N,19,295,Kumlinge,,22820,60.260352,20.775369,1
100120226P,19,295,Kumlinge by,,22820,60.2517,20.760147,1
100120227R,19,295,Stacksviksvägen,47,22820,60.247322,20.769861,1
100120228S,19,295,,,22820,60.24751,20.770405,2
100120229T,19,295,,,22820,60.247458,20.76969,2
100120230U,19,295,Stacksviksvägen,63,22820,60.246787,20.767879,1
100120231V,19,295,Redarnäsvägen,107,22820,60.233443,20.766421,1
100120232W,19,295,Redarnäsvägen,95,22820,60.23542,20.766515,1
100120233X,19,295,Redarnäsvägen,35,22820,60.239695,20.770645,1
100120234Y,19,295,Kumlinge By,,22820,60.225149,20.820905,1
1001202350,19,295,Västerviksvägen,99,22820,60.245872,20.818998,1
1001202361,19,295,Snäckövägen,94,22820,60.246052,20.734212,2
1001202372,19,295,Snäckövägen,94,22820,60.245938,20.734289,1
1001202383,19,295,Snäckö,,22820,60.245088,20.725103,1
1001202394,19,295,Västra Klivitören,,22820,60.208651,20.83922,1
1001202405,19,295,Snäckövägen,108,22820,60.245485,20.734031,2
1001202416,19,295,Snäckövägen,108,22820,60.245492,20.734374,2
1001202427,19,295,Stacksviksvägen,62,22820,60.245587,20.767438,1
1001202438,19,295,Stacksviksvägen,34,22820,60.245891,20.772761,1
1001202449,19,295,Stacksviksvägen,42,22820,60.245895,20.771872,1
100120245A,19,295,Talltorpsvägen,14,22820,60.244982,20.766267,2
100120246B,19,295,Talltorpsvägen,14,22820,60.244803,20.766283,2
100120247C,19,295,Talltorpsvägen,14,22820,60.244795,20.76594,1
100120249E,19,295,Talltorpsvägen,14,22820,60.244745,20.766584,1
100120250F,19,295,Talltorpsvägen,19,22820,60.243724,20.765565,1
100120251H,19,295,Staxvik Ören,,22820,60.243368,20.763749,1
100120252J,19,295,Talltorpsvägen,43,22820,60.243095,20.765214,1
100120253K,19,295,Staxvik,,22820,60.243635,20.76502,1
100120254L,19,295,Trollklobbsvägen,68,22820,60.229458,20.774931,2
100120255M,19,295,Trollklobbsvägen,54,22820,60.229082,20.778226,1
100120256N,19,295,Kumlingevägen,413,22820,60.259005,20.777365,1
100120257P,19,295,Södra Postvägen,26,22820,60.254399,20.766971,1
100120258R,19,295,Högbergsvägen,8,22820,60.260753,20.781981,1
100120259S,19,295,,,0,60.260729,20.781478,2
100120260T,19,295,Kumlinge by,,22820,60.249149,20.842149,1
100120261U,19,295,Lenviksvägen,319,22820,60.257004,20.817852,1
100120262V,19,295,Kungshamnsvägen,224,22820,60.254734,20.814386,1
100120263W,19,295,Kumlinge,,22820,60.264856,20.850498,1
100120264X,19,295,Kumlingevägen,310,22820,60.264594,20.790711,1
100120265Y,19,295,Kumlinge By,,22820,60.256759,20.816286,2
100120265Y,19,295,Lenviksvägen,319,22820,60.256759,20.816286,2
1001202660,19,295,,,0,60.264298,20.842374,1
1001202671,19,295,Kumlinge By,,22820,60.263947,20.842368,2
1001202682,19,295,Lenviksvägen,279,22820,60.260061,20.821805,1
1001202693,19,295,Södra Postvägen,10,22820,60.255877,20.767559,1
1001202704,19,295,Kumlinge,,22820,60.255717,20.767789,1
1001202715,19,295,Kumlinge,,22820,60.255725,20.767769,1
1001202726,19,295,Kumlingevägen,481,22820,60.256919,20.766544,1
1001202737,19,295,Kumlinge By,,22820,60.256831,20.766199,2
1001202748,19,295,Högbergsvägen,15,22820,60.25937,20.781881,1
1001202759,19,295,,,22820,60.259438,20.781977,2
100120276A,19,295,Södra Postvägen,43,22820,60.254138,20.763143,1
100120277B,19,295,,,22820,60.254721,20.763865,2
100120278C,19,295,Kumlingevägen,323a,22820,60.26465,20.787692,1
100120279D,19,295,Kumlingevägen,323b,22820,60.264675,20.787451,1
100120280E,19,295,Dansos Hattskär,,22820,60.258684,20.870598,1
100120281F,19,295,Kumlinge,,22820,60.258687,20.872029,2
100120282H,19,295,Kumlinge,,22820,60.25724,20.868604,2
100120283J,19,295,,,22820,60.257246,20.86931,2
100120284K,19,295,Södra Postvägen,108,22820,60.252327,20.751492,1
100120285L,19,295,Kumlingevägen,390,22820,60.260268,20.779898,1
100120286M,19,295,Kumlinge By,,22820,60.257515,20.768497,1
100120287N,19,295,Kumlingevägen,396,22820,60.260088,20.779533,1
100120288P,19,295,Kumlingevägen,313,22820,60.265488,20.789617,1
100120289R,19,295,Kumlinge By,,22820,60.259367,20.776644,1
100120290S,19,295,Kumlingevägen,423,22820,60.259187,20.776642,1
100120291T,19,295,Visingsvägen,159,22820,60.246363,20.78432,1
100120292U,19,295,,,0,60.217827,20.819356,1
100120293V,19,295,,,0,60.218292,20.818888,2
100120294W,19,295,Alören,,22820,60.218873,20.826706,1
100120295X,19,295,Espkilshällen,,22820,60.243586,20.854392,1
100120296Y,19,295,Ingersholm,,22820,60.241793,20.857464,1
100120296Y,19,295,Var,,22820,60.241793,20.857464,1
1001202970,19,295,Trollklobbsvägen,84,22820,60.231469,20.772484,2
100149181R,19,295,Trollklobbsvägen,84,22820,60.231354,20.771962,1
100149182S,19,295,Kumlinge By,,22820,60.240541,20.857464,2
100149183T,19,295,Ingersholm,,22820,60.240293,20.858325,1
100149184U,19,295,Ingersholm,,22820,60.240641,20.85768,2
100149185V,19,295,Kumlingevägen,421,22820,60.258468,20.77629,1
100149186W,19,295,Flygfältsvägen,30,22820,60.247373,20.797771,1
100149187X,19,295,Kumlinge,,22820,60.247196,20.798221,1
100149188Y,19,295,Kumlinge,,22820,60.247547,20.798209,2
1001491890,19,295,,,22820,60.247286,20.800921,1
1001491901,19,295,Visingsvägen,152,22820,60.247348,20.782865,1
1001491912,19,295,Fagervik,,22820,60.278615,20.810495,1
1001491923,19,295,Kumlinge,,22820,60.267545,20.851387,1
1001491934,19,295,,,0,60.269697,20.850221,1
1001491945,19,295,,,0,60.269681,20.85026,1
1001491956,19,295,Kumlinge,,22820,60.272783,20.854426,1
1001491967,19,295,Kumlinge,,22820,60.28374,20.813005,1
1001491978,19,295,Visingsvägen,36,22820,60.254887,20.781738,1
1001491989,19,295,Visingsvägen,34,22820,60.254887,20.781738,1
100149199A,19,295,Ingersholm,,22820,60.254816,20.864094,1
100149200B,19,295,Ingersholm,,22820,60.254456,20.864089,1
100149201C,19,295,,,22820,60.254183,20.864629,2
100149202D,19,295,Ingersholma,,22820,60.254905,20.864458,2
100149203E,19,295,Strömarsvägen,71,22820,60.253575,20.833922,1
100149204F,19,295,Kumlinge By,,22820,60.25364,20.834163,2
100149205H,19,295,Enskärsvägen,26,22820,60.247926,20.827306,1
100149206J,19,295,Enskärsvägen,26,22820,60.24791,20.827345,1
100149207K,19,295,Kumlinge By,,22820,60.272716,20.859769,1
100149208L,19,295,Ramsholmen,,22820,60.272847,20.85949,2
100149209M,19,295,Kumlingeby,,22820,60.243465,20.825685,2
100149210N,19,295,Enskärsvägen,79,22820,60.24319,20.825972,1
100149211P,19,295,Visingsvägen,288,22820,60.253465,20.794204,2
100149212R,19,295,Strömarsvägen,47,22820,60.25559,20.832128,1
100149213S,19,295,Ingersholma,,22820,60.25174,20.839178,1
100149214T,19,295,Kumlinge By,,22820,60.251822,20.838819,2
100149215U,19,295,Enskärsvägen,90,22820,60.243118,20.828087,1
100149216V,19,295,Enskär,,22820,60.245346,20.822956,1
100149217W,19,295,Enskär,,22820,60.245427,20.823158,1
100149218X,19,295,Kumlinge,,22820,60.245518,20.822598,2
100149219Y,19,295,Enskärsvägen,51,22820,60.245167,20.82261,1
1001492200,19,295,Ingersholmaströmmen,,22820,60.256578,20.835548,1
1001492211,19,295,Ingersholmaströmmen,,22820,60.256397,20.835727,2
1001492222,19,295,Båthusvägen,23,22820,60.256577,20.83591,1
1001492233,19,295,Strömarsvägen,22,22820,60.25586,20.834831,1
1001492244,19,295,Strömarsvägen,22,22820,60.254873,20.839167,1
1001492255,19,295,Visingsvägen,29,22820,60.255323,20.777976,1
1001492266,19,295,Lenviksvägen,4,22820,60.273486,20.794804,1
1001492277,19,295,Kumlingevägen,212,22820,60.272052,20.79553,1
1001492288,19,295,Kumlinge,,22820,60.269338,20.845412,1
1001492299,19,295,Ingersholm,,22820,60.245012,20.848055,1
100149230A,19,295,Kumlingevägen,214,22820,60.271777,20.794277,1
100149231B,19,295,Lenviksvägen,7,22820,60.273035,20.794981,1
100149232C,19,295,,,22820,60.27197,20.798972,2
100149233D,19,295,,,22820,60.272945,20.79498,2
100149234E,19,295,Zaidasvägen,41,22820,60.242374,20.725968,1
100166669V,19,941,Öjvägen,363,22550,60.284626,20.340832,1
1001808710,19,736,Nygårdsvägen,220,22320,60.266743,19.992223,1
1002204668,19,295,Kumlingevägen,404,22820,60.259581,20.779467,1
100220468A,19,295,Kumlingevägen,406,22820,60.259412,20.779318,1
100230220W,19,60,Von Knorringsvägen,23,22410,60.233426,19.999464,1
100230222Y,19,60,von Knorringsvägen,23,22410,60.233695,19.999261,1
1002302230,19,60,Sundsvägen,131,22410,60.234087,20.01587,2
1002302241,19,60,Sundsvägen,131,22410,60.233271,20.013906,1
1002302252,19,60,Godby Vägstation,,22410,60.234147,19.999799,2
1002302263,19,60,Hamnvägen,59,22410,60.239444,20.009957,2
1002302274,19,60,Sundsvägen,130,22410,60.2343,20.015625,2
1002302285,19,60,Godby Vägstation,,22410,60.234246,20.000303,2
1002302296,19,60,Hamnvägen,,22220,60.239507,20.009273,2
1002302307,19,60,Hamnvägen,1,22410,60.23983,20.008569,2
1002348508,19,417,Bäckängsvägen,93,22610,60.083186,20.170761,2
100248574Y,19,478,Neptunigatan,,22100,60.095332,19.930409,1
1002485750,19,478,Havsgatan,7,22100,60.095909,19.9294,1
1002485761,19,478,Storagatan,20a,22100,60.09627,19.929738,1
1002485772,19,478,Storagatan,19,22100,60.096182,19.930461,1
1002485783,19,478,Neptunigatan,42,22100,60.096004,19.931004,1
1002485805,19,478,Storagatan,20b,22100,60.096346,19.929306,1
1002485816,19,478,Storagatan,20b,22100,60.096188,19.929557,2
1002485827,19,478,Storagatan,20b,22100,60.096216,19.929244,2
1002485849,19,478,Storagatan,18,22100,60.096484,19.931045,1
100248585A,19,478,Neptunigatan,40,22100,60.096206,19.931069,1
100248586B,19,478,Navigationsskolegränd,3,22100,60.094663,19.930878,1
100248587C,19,478,Navigationsskolegränd,1,22100,60.094665,19.931419,1
100248588D,19,478,Navigationsskolegränd,1,22100,60.094548,19.931408,1
100248589E,19,478,Neptunigatan,46,22100,60.09449,19.931511,1
100248590F,19,478,Neptunigatan,46,22100,60.094395,19.931423,2
100248591H,19,478,Hilda Hongellsgränd,4,22100,60.094373,19.931013,1
100248592J,19,478,Hilda Hongellsgränd,4,22100,60.094431,19.93109,1
100248593K,19,478,Storagatan,16,22100,60.096512,19.932068,1
100248594L,19,478,Storagatan,15,22100,60.096559,19.932618,1
100248595M,19,478,Storagatan,13,22100,60.096621,19.93376,1
100248596N,19,478,Västra Esplanadgatan,6,22100,60.096499,19.934183,2
100248597P,19,478,Storagatan,12,22100,60.096687,19.934323,1
100248597P,19,478,Västra Esplanadgatan,6,22100,60.096687,19.934323,1
100248598R,19,478,Västra Esplanadgatan,7b,22100,60.096302,19.933702,1
100248599S,19,478,Västra Esplanadgatan,7,22100,60.096394,19.934404,1
100248601U,19,478,Västra Esplanadgatan,8b,22100,60.095954,19.933939,1
100248602V,19,478,Västra Esplanadgatan,8b,22100,60.09605,19.933865,2
100248603W,19,478,Södragatan,22b,22100,60.095763,19.934071,1
100248604X,19,478,Södragatan,22b,22100,60.09573,19.933951,2
100248605Y,19,478,Södragatan,24,22100,60.095941,19.933347,1
1002486060,19,478,Södragatan,24,22100,60.095624,19.933487,2
1002486071,19,478,Södragatan,26,22100,60.09584,19.932809,1
1002486082,19,478,Södrag,26,22100,60.095575,19.93292,2
1002486093,19,478,Södragatan,28,22100,60.095838,19.932268,1
1002486104,19,478,Södragatan,28,22100,60.095563,19.932363,2
1002486115,19,478,Neptunigatan,43,22100,60.095566,19.931748,1
1002486126,19,478,Neptunigatan,41,22100,60.095868,19.931665,1
1002486137,19,478,Storagatan,17,22100,60.096458,19.931574,1
1002486148,19,478,Storagatan,17,22100,60.096496,19.932108,1
1002486159,19,478,Storagatan,17,22100,60.096193,19.932173,1
100248616A,19,478,Storagatan,17,22100,60.095989,19.932235,1
100248617B,19,478,Södragatan,22,22100,60.095765,19.934612,1
100248618C,19,478,Neptunigatan,39,22100,60.096105,19.931542,1
100248619D,19,478,Storagatan,14,22100,60.096592,19.933224,1
100248620E,19,478,Storagatan,14,22100,60.0963,19.933161,1
100248621F,19,478,Södragatan,35,22100,60.095206,19.931754,1
100248622H,19,478,Neptunigatan,47,22100,60.094847,19.931939,1
100248624K,19,478,Neptunigatan,47,22100,60.094993,19.931818,1
100248625L,19,478,Södragatan,27,22100,60.095354,19.934014,1
100248626M,19,478,Södragatan,27,22100,60.095228,19.934005,2
100248627N,19,478,Postiljonsgränd,6,22100,60.095133,19.933917,1
100248628P,19,478,Postiljonsgränd,6,22100,60.094955,19.933793,2
100248629R,19,478,Postiljonsgränd,4,22100,60.095134,19.934278,1
100248630S,19,478,Södragatan,25,22100,60.095405,19.934617,1
100248631T,19,478,Västra Esplanadgatan,11,22100,60.095055,19.934819,1
100248632U,19,478,Västra Esplanadgatan,11,22100,60.095159,19.934562,2
100248633V,19,478,Västra Esplanadgatan,12a,22100,60.094785,19.934823,1
100248634W,19,478,Västra Esplanadgatan,12,22100,60.094515,19.935007,1
100248635X,19,478,Mariegatan,32,22100,60.094424,19.934305,1
100248636Y,19,478,Postiljonsgränd,7,22100,60.094727,19.933572,1
1002486370,19,478,Mariegatan,34,22100,60.094322,19.933587,1
1002486381,19,478,Mariegatan,36,22100,60.094321,19.933226,1
1002486392,19,478,Postiljonsgränd,9,22100,60.094679,19.933347,2
1002486403,19,478,Postiljonsgränd,9,22100,60.09468,19.933203,1
1002486414,19,478,Postiljonsgränd,11,22100,60.094674,19.93259,1
1002486425,19,478,Mariegatan,38,22100,60.094319,19.932685,1
1002486436,19,478,Mariegatan,38,22100,60.094457,19.932583,2
1002486447,19,478,Mariegatan,40,22100,60.094307,19.931965,1
1002486458,19,478,Mariegatan,40,22100,60.094412,19.932069,1
1002486469,19,478,Postiljonsgränd,13,22100,60.094668,19.93214,1
100248647A,19,478,Neptunigatan,49,22100,60.094577,19.931961,1
100248648B,19,478,Södragatan,31b,22100,60.095228,19.93267,1
100248649C,19,478,Södragatan,31a,22100,60.09522,19.933195,1
100248650D,19,478,Södragatan,31a,22100,60.095082,19.932972,2
100248651E,19,478,Postiljonsgränd,12,22100,60.094949,19.932838,1
100248652F,19,478,Postiljonsgränd,10,22100,60.09495,19.933199,1
100248653H,19,478,Postiljonsgränd,10,22100,60.095028,19.932965,2
100248654J,19,478,Postiljonsgränd,5,22100,60.094683,19.933924,1
100248655K,19,478,Postiljonsgränd,5,22100,60.094701,19.934101,2
100257952F,19,478,Postiljonsgränd,3,22100,60.094774,19.934283,1
100257953H,19,478,Postiljonsgränd,3,22100,60.094733,19.934184,2
100257954J,19,478,Södragatan,29,22100,60.095329,19.933532,1
